41434096	149921	20200907
41434096	151708	20200807
41434096	151436	20200704
41434096	151269	20200909
41434096	151955	20200212
41434096	151597	20200109
41434096	144331	20200503
41434096	150407	20200720
41434096	150471	20200611
41434096	149651	20201215
41434096	150965	20200310
41434096	151792	20201014
41434096	147534	20200820
71264089	147534	20200820
71264089	151458	20200721
71264089	131998	20201219
71264089	151875	20200713
71264089	148193	20200724
71264089	151792	20201014
71264089	148767	20200901
71264089	151561	20201118
71264089	151260	20200626
71264089	123421	20201011
71264089	151818	20201014
71264089	151737	20200213
71264089	147525	20201022
71264089	145862	20201106
71264089	151821	20201117
71264089	150965	20200310
71264089	152116	20200516
71264089	143766	20200910
71264089	151530	20200813
71264089	143330	20201113
71264089	151190	20200704
71264089	148995	20200917
71264089	150294	20200521
49888474	150575	20201006
49888474	132814	20200607
49888474	145659	20200107
49888474	150569	20201203
49888474	149155	20201116
49888474	150154	20200527
49888474	148979	20200304
49888474	152260	20200209
49888474	151705	20200123
49888474	135880	20200427
49888474	150224	20200312
49888474	151415	20200509
49888474	151911	20200104
49888474	151232	20201219
49888474	150829	20200312
49888474	151659	20200710
49888474	151955	20200212
49888474	151556	20200811
49888474	149374	20201221
95924433	151190	20200704
95924433	151351	20200305
95924433	151429	20201121
95924433	151885	20200217
95924433	147530	20200707
95924433	151223	20200502
95924433	151737	20200213
95924433	151792	20201014
95924433	151393	20200410
95924433	149656	20201206
95924433	149016	20200204
95924433	147774	20200723
95924433	150350	20200616
39839060	149949	20200915
39839060	148761	20200226
39839060	152093	20200211
39839060	151901	20200216
39839060	151671	20201226
39839060	150097	20201124
39839060	151058	20201003
92441735	148979	20200304
92441735	151417	20200824
92441735	152246	20201112
92441735	149680	20201122
92441735	150965	20200310
92441735	150765	20200211
92441735	151956	20200116
92441735	151561	20201118
92441735	151705	20200123
92441735	151689	20201102
69594994	150407	20201005
69594994	149319	20200802
69594994	150180	20200307
69594994	135879	20200819
69594994	145791	20200811
57262804	151758	20200624
57262804	152267	20200111
57262804	151034	20200716
63844530	147218	20200224
63844530	151344	20200411
63844530	151322	20200924
63844530	150930	20200206
63844530	150547	20200311
63844530	149452	20200817
63844530	149169	20200107
63844530	150832	20201202
63844530	150765	20200211
63844530	151902	20200305
63844530	123421	20201011
63844530	148993	20200208
63844530	151498	20200202
63844530	152061	20200226
63844530	132817	20200921
63844530	150407	20200720
63844530	143330	20200302
63844530	148389	20200317
63844530	152038	20200509
63844530	151967	20201203
63844530	151597	20200109
63844530	152248	20200226
63844530	149723	20200724
63844530	151955	20200212
63844530	151481	20200205
56994440	151260	20200626
56994440	152002	20200125
56994440	144331	20200503
56994440	150154	20200527
56994440	151011	20200214
56994440	151957	20200208
56994440	148929	20200107
56994440	151639	20201024
56994440	152116	20200516
56994440	149723	20200724
56994440	126399	20201109
56994440	151393	20200410
56994440	149865	20200620
56994440	152242	20201223
54318885	148929	20200107
54318885	151232	20201219
54318885	151999	20200703
54318885	151967	20201203
54318885	148777	20200922
54318885	148949	20200327
54318885	149950	20200520
54318885	152267	20200111
64259044	151496	20200927
64259044	151639	20201024
64259044	144331	20200503
64259044	143344	20200125
64259044	148979	20200304
64259044	150941	20201010
64259044	143352	20201010
64259044	152267	20200111
22799318	151052	20201214
22799318	151736	20200106
22799318	149656	20201206
22799318	123421	20201011
22799318	151671	20201226
22799318	132783	20200314
22799318	151498	20200202
22799318	149949	20200915
22799318	151792	20201014
22799318	150407	20201005
22799318	151463	20200413
22799318	150930	20200206
22799318	148979	20200304
22799318	151956	20200116
22799318	135880	20200427
22799318	148767	20200901
22799318	149152	20200626
22799318	151871	20200802
22799318	143353	20200911
22799318	147726	20200502
22799318	149290	20201220
22799318	149283	20201017
22799318	132816	20200809
22799318	147534	20200820
22799318	151672	20200207
22799318	150319	20200815
22799318	151482	20200501
22799318	151496	20200927
22799318	149202	20200826
99784550	152108	20200201
99784550	151034	20200716
99784550	143842	20200713
22450773	151232	20201219
22450773	152245	20200720
22450773	152147	20200605
22450773	151320	20200521
22450773	152267	20200111
22450773	151885	20200217
22450773	147525	20201022
22450773	147530	20200707
22450773	149795	20200905
22450773	152108	20200201
22450773	143353	20200911
22450773	148949	20200327
22450773	151670	20200721
32176661	151222	20200310
32176661	149597	20200427
32176661	147530	20201114
32176661	151639	20201024
32176661	151691	20201008
32176661	133886	20200305
32176661	152278	20200917
32176661	151240	20200613
99678586	151597	20200109
99678586	148933	20200814
99678586	151976	20200115
99678586	151487	20200609
99678586	151691	20201008
99678586	150432	20200919
99678586	149155	20201116
99678586	148979	20200304
99678586	149319	20200802
99678586	149843	20201011
99678586	148949	20200327
99678586	143332	20201023
99678586	152243	20200614
99678586	149204	20200122
99678586	151952	20200607
99678586	148179	20201203
99678586	148389	20200317
99678586	151351	20200305
99678586	123424	20200811
23117070	151260	20200626
23117070	123421	20201011
23117070	132783	20200314
23117070	149309	20200604
23117070	151597	20200109
23117070	149723	20200724
67612067	151821	20201117
67612067	151672	20200207
67612067	150547	20200311
67612067	151766	20200404
67612067	151902	20200305
67612067	143330	20200302
67612067	151258	20200926
67612067	148777	20200922
67612067	151226	20200621
67612067	126119	20200103
67612067	151530	20200813
67612067	148703	20200709
67612067	151040	20200508
67612067	149597	20200427
67612067	149374	20201221
67612067	152278	20200917
67612067	150294	20200521
67612067	147525	20201022
37277008	152115	20200714
37277008	151737	20200213
37277008	150507	20201215
37277008	150230	20200508
37277008	150569	20201203
37277008	148994	20200703
37277008	148993	20200208
37277008	148703	20200709
37277008	150628	20200313
37277008	151955	20200212
37277008	143332	20200204
37277008	135880	20200427
37277008	151957	20200208
37277008	133886	20200305
37277008	149283	20201017
37277008	151415	20200509
37277008	150095	20201210
37277008	149680	20201012
37277008	151715	20200301
37277008	151190	20200704
37277008	123425	20200217
37277008	149656	20201206
37277008	151792	20201014
37277008	151967	20201203
39818681	145587	20201105
39818681	149452	20200817
39818681	151466	20201219
39818681	149680	20201122
39818681	147491	20200617
39818681	150944	20201117
39818681	149283	20201017
39818681	151957	20200208
39818681	150638	20200520
39818681	148671	20201022
39818681	150941	20201010
39818681	151466	20200911
39818681	143349	20200810
39818681	151322	20200924
39818681	143767	20200216
39818681	152246	20201112
39818681	149746	20200817
39818681	148767	20200901
39818681	148097	20200713
39818681	150407	20200720
39818681	143352	20201010
39818681	149204	20200122
39818681	143330	20201113
39818681	151906	20200113
39818681	151240	20200613
39818681	151952	20200607
39818681	151817	20200907
39818681	150350	20200616
53607387	151466	20201219
53607387	151011	20200214
53607387	143349	20200810
53607387	151240	20200613
53607387	147530	20200707
53607387	147534	20200621
53607387	152305	20201224
53607387	149319	20200802
53607387	147491	20200617
53607387	149746	20200817
53607387	150944	20201117
53607387	151498	20200202
53607387	149196	20201024
53607387	150832	20201202
53607387	151885	20200217
53607387	151065	20200604
53607387	151691	20201008
53607387	148767	20200813
53607387	132817	20200921
53607387	150224	20200312
53607387	151767	20200111
53607387	149309	20200604
53607387	150154	20200527
53607387	151764	20200109
53607387	143346	20200204
53607387	145791	20200811
40338887	149950	20200520
40338887	150407	20200720
40338887	151257	20200810
40338887	152016	20200607
40338887	149341	20201212
40338887	151258	20200926
40338887	151976	20200810
40338887	135879	20200819
40338887	149921	20200907
40338887	151466	20201219
40338887	150628	20200313
40338887	152246	20201112
40338887	152146	20201108
40338887	149416	20201206
40338887	151351	20200305
40338887	151655	20201211
40338887	151767	20200111
40338887	150941	20201010
40338887	151454	20201206
40338887	149656	20201206
40338887	151556	20200811
40338887	149746	20200817
40338887	150765	20200211
19606733	145950	20201202
19606733	150093	20200311
19606733	126119	20200103
19606733	150938	20200102
19606733	152267	20200111
19606733	151463	20200413
19606733	131998	20201219
19606733	151322	20200924
19606733	151911	20200104
19606733	146939	20200327
19606733	143347	20200902
19606733	150107	20200309
19606733	148193	20200724
19606733	151967	20201203
19606733	151222	20200310
19606733	151639	20201024
19606733	148994	20200703
19606733	149774	20200719
19606733	143353	20200911
19606733	152061	20200226
19606733	147774	20200723
19606733	151775	20200707
19606733	150628	20200313
19606733	148993	20200208
19606733	145023	20200321
19606733	152278	20200917
19606733	149865	20200620
19606733	150096	20200116
21256750	152108	20200201
21256750	135879	20200819
21256750	149452	20200817
21256750	151906	20200113
21256750	151498	20200202
21256750	123425	20200217
21256750	150291	20200806
21256750	151901	20200216
21256750	152093	20200211
21256750	143344	20200125
21256750	148995	20200917
21256750	149863	20201217
21256750	151821	20201117
21256750	151463	20200413
21256750	151261	20200918
21256750	151455	20201010
21256750	151040	20200508
48948462	151496	20200927
48948462	132783	20200314
48948462	150941	20201010
48948462	151926	20200802
48948462	151455	20201010
48948462	151190	20200704
48948462	151257	20200810
48948462	150097	20201124
48948462	150095	20201210
48948462	147218	20200224
48948462	151705	20200123
48948462	152243	20200614
48948462	150291	20200806
48948462	150094	20200824
48948462	151261	20200918
48948462	151269	20200909
48948462	151885	20200217
48948462	151967	20201203
48948462	149795	20200905
48948462	151869	20200625
48948462	152146	20201108
48948462	150260	20200812
48948462	151871	20200802
48948462	148767	20200813
48948462	151495	20200926
48948462	150432	20200919
48948462	151481	20200205
13769474	151708	20200807
13769474	132783	20200314
13769474	151496	20200927
53077216	132816	20200809
53077216	149319	20200802
53077216	123421	20201011
53077216	149452	20200817
53077216	152278	20200917
53077216	147776	20201215
53077216	150230	20200508
53077216	152260	20200209
53077216	151052	20201214
53077216	143340	20200513
53077216	151458	20200721
53077216	149950	20200520
64233857	143766	20200910
64233857	151436	20200704
64233857	148767	20200813
64233857	132816	20200809
64233857	151871	20200802
64233857	151766	20200404
64233857	123421	20201011
64233857	149501	20201027
64233857	151926	20200802
64233857	147218	20200224
64233857	150941	20201010
64233857	143330	20200302
64233857	148192	20200317
64233857	151353	20200212
64233857	151715	20200301
64233857	151957	20200208
64233857	151495	20200926
64233857	151685	20200821
11330583	150107	20200309
11330583	145587	20201105
11330583	143766	20200910
11330583	150965	20200310
11330583	143352	20201010
11330583	150938	20200102
11330583	152062	20200902
11330583	151871	20200802
11330583	126119	20200103
11330583	151482	20200501
11330583	150363	20201015
11330583	148671	20201022
11330583	151885	20200217
11330583	151343	20200227
11330583	149196	20201024
11330583	143349	20200810
11330583	143346	20200204
11330583	150096	20200116
11330583	143330	20200302
11330583	150765	20200211
11330583	151883	20200517
11330583	150291	20200806
11330583	151689	20201102
23603085	152267	20200111
23603085	151639	20201024
23603085	152062	20200902
23603085	151649	20200819
23603085	149645	20201120
23603085	151501	20201105
23603085	149501	20201027
23603085	152246	20201112
23603085	151869	20200625
23603085	151320	20200521
23603085	151902	20200305
23603085	149950	20200520
23603085	151313	20200512
23603085	149169	20200107
23603085	147525	20200120
23603085	147530	20200707
23603085	151458	20200721
18903950	151957	20200208
18903950	150628	20200313
18903950	150107	20200309
18903950	152038	20200509
18903950	150286	20200813
18903950	151190	20200704
18903950	147534	20200820
18903950	147774	20200723
18903950	147525	20200120
18903950	152267	20200111
18903950	149723	20200724
18903950	150965	20200310
18903950	151417	20200824
18903950	147640	20201220
18903950	143840	20200906
18903950	123425	20200217
18903950	143766	20200910
18903950	123424	20200811
55404425	132816	20200809
55404425	150286	20200813
55404425	149369	20201119
70291722	150941	20201010
70291722	151670	20200721
70291722	148994	20200703
70291722	151613	20200602
70291722	132817	20200921
70291722	151344	20200411
70291722	149746	20200817
70291722	149204	20200122
70291722	151556	20200811
70291722	150575	20201006
70291722	151818	20201014
70291722	151058	20201003
17580569	145659	20200107
48911515	145023	20200321
48911515	151232	20201219
48911515	151819	20200827
48911515	151344	20200411
48911515	149746	20200817
48911515	151393	20200410
48911515	148192	20200317
48911515	148097	20200713
48911515	148929	20200107
62901695	152245	20200720
62901695	150107	20200309
62901695	150331	20200706
62901695	150407	20200720
62901695	152246	20201112
62901695	149309	20201219
62901695	152147	20200605
62901695	151261	20200918
62901695	147534	20200820
62901695	145950	20201202
62901695	150291	20200806
62901695	149680	20201122
62901695	151496	20200927
62901695	151393	20200410
62901695	150350	20200616
62901695	150294	20200521
62901695	143330	20200302
62901695	145659	20200107
47112711	151011	20200214
47112711	143345	20200123
47112711	152147	20200605
47112711	152016	20200607
47112711	152093	20200211
47112711	149795	20200905
47112711	151885	20200217
47112711	147726	20200502
47112711	151466	20200911
47112711	147534	20200820
47112711	151767	20200111
47112711	151691	20201008
47112711	148993	20200208
47112711	149016	20200204
47112711	151613	20200602
47112711	151705	20200123
47112711	151353	20200212
47112711	148732	20201201
47112711	148193	20200724
47112711	151708	20200807
29426013	151769	20201204
29426013	151955	20200212
29426013	150944	20201117
29426013	151053	20200504
29426013	149723	20200724
29426013	147774	20200723
29426013	149921	20200907
29426013	123424	20200811
29426013	151065	20200604
29426013	149169	20200107
29426013	147491	20200617
75507799	150286	20200813
75507799	151875	20200713
75507799	143332	20201023
75507799	143840	20200906
75507799	149283	20201017
75507799	149319	20200802
75507799	150965	20200310
75507799	151976	20200810
40753195	149452	20200817
40753195	152115	20200714
40753195	151415	20200509
40753195	152062	20200902
40753195	132816	20200809
40753195	151901	20200216
40753195	151671	20201226
40753195	151659	20200710
40753195	151351	20200305
40753195	150093	20200311
40753195	147534	20200621
40753195	150832	20201202
40753195	144331	20200503
40753195	151429	20201121
40753195	148767	20200813
40753195	143332	20200204
40753195	149196	20201024
40753195	151065	20200604
40753195	149863	20201217
40753195	150096	20200116
40753195	151764	20200109
40753195	151736	20200106
40753195	151466	20200911
40753195	152259	20200708
40753195	149950	20200520
40753195	123421	20201011
40753195	151052	20201214
40753195	151815	20200402
62475981	126119	20200103
62475981	151495	20200926
62475981	151393	20200410
62475981	150180	20200307
62475981	149016	20200204
62475981	148192	20200317
62475981	151705	20200123
62475981	151344	20200411
62475981	143330	20200302
62475981	151353	20200212
62475981	150134	20200411
62475981	151478	20200126
62475981	152002	20200125
62475981	151821	20201117
87552692	143347	20200902
87552692	151260	20200626
86933834	131998	20201219
86933834	150540	20201127
86933834	145587	20201105
86933834	151040	20200508
86933834	151487	20200609
86933834	149795	20200905
86933834	149680	20201122
86933834	135879	20200819
86933834	151976	20200810
86933834	149016	20200204
86933834	151839	20201109
69677788	151065	20200604
69677788	150432	20200919
69677788	150628	20200313
69677788	148979	20200304
69677788	151422	20200922
69677788	151660	20201020
69677788	151351	20200305
69677788	152184	20200303
69677788	145587	20201105
69677788	143330	20200302
69677788	151393	20200410
69677788	152016	20200607
69677788	151821	20201117
69677788	149774	20200826
69677788	151897	20200615
69677788	152245	20200720
69677788	150941	20201010
69677788	149501	20201027
69677788	150134	20200411
69677788	150554	20200608
27795849	150094	20200824
27795849	150154	20200527
27795849	152184	20200303
27795849	140823	20200715
27795849	151685	20200821
27795849	151454	20201206
27795849	150938	20200102
27795849	144331	20200503
27795849	151769	20201204
27795849	151455	20201010
27795849	126119	20200103
27795849	150093	20200311
27795849	148389	20200317
27795849	143352	20201010
27795849	151764	20200109
27795849	151902	20200305
27795849	151952	20200607
27795849	132783	20200314
27795849	151671	20201226
27795849	149169	20200107
27795849	150260	20200812
27795849	143340	20200513
27795849	150575	20201006
27795849	150638	20200520
27795849	147774	20200723
27795849	151871	20200802
27795849	148777	20200922
17488205	147530	20200707
17488205	151482	20200501
17488205	151736	20200106
17488205	151052	20201214
17488205	149155	20201116
17488205	150554	20200608
17488205	145659	20200107
17488205	150507	20201215
17488205	144331	20200503
97485071	151556	20200811
97485071	143332	20201023
97485071	151343	20200227
97485071	151466	20200911
97485071	148097	20200713
97485071	151685	20200821
97485071	152002	20200125
97485071	149416	20201206
97485071	152267	20200111
97485071	148979	20200304
97485071	151353	20200111
97485071	151456	20200419
97485071	151839	20201109
97485071	131998	20201219
97485071	149723	20200724
97485071	150094	20200824
97485071	149921	20200907
97485071	143346	20200204
97485071	151226	20200621
97485071	149319	20200802
97485071	149656	20201206
97485071	152260	20200209
97485071	147530	20201114
97485071	151257	20200810
97485071	151902	20200305
97485071	151269	20200909
97485071	150829	20200312
97485071	151259	20200312
97485071	143842	20200713
97622731	147525	20200120
97622731	143349	20200810
97622731	143842	20200713
97622731	152242	20201223
97622731	152062	20200902
97622731	149309	20200604
54238425	151458	20200721
54238425	148994	20200703
54238425	151769	20201204
54238425	147530	20200707
54238425	149016	20200204
31288349	150094	20200824
31288349	151764	20200109
31288349	151639	20201024
31288349	151691	20201008
31288349	151487	20200609
31288349	151223	20200502
31288349	151766	20200404
31288349	149202	20200826
31288349	143766	20200910
31288349	151436	20200704
31288349	152016	20200607
26648325	151415	20200509
26648325	151689	20201102
26648325	148767	20200901
26648325	150944	20201117
26648325	145791	20200811
26648325	152278	20200917
26648325	151454	20201206
26648325	151869	20200625
26648325	143345	20200123
26648325	151561	20201118
26648325	147534	20200820
26648325	150829	20200312
26648325	143347	20200902
26648325	151508	20201115
26648325	150628	20200313
26648325	151417	20200824
26648325	150260	20200812
26648325	150093	20200311
26648325	149774	20200826
26648325	151353	20200212
26648325	149319	20200802
26648325	149341	20201212
26648325	149501	20201027
26648325	151976	20200810
26648325	151655	20201211
26648325	150319	20200815
26648325	150432	20200919
26648325	151501	20201105
35784896	149746	20200817
35784896	151775	20200707
35784896	151508	20201115
35784896	151685	20200821
35784896	151869	20200625
35784896	148979	20200304
35784896	123424	20200811
35784896	151689	20201102
35784896	151817	20200907
35784896	150554	20200608
35784896	151466	20200911
35784896	151976	20200115
35784896	151504	20200807
35784896	149645	20201120
35784896	149680	20201012
35784896	148993	20200208
35784896	150930	20200206
84700017	149169	20200107
84700017	143766	20200910
84700017	151353	20200212
84700017	151976	20200115
22238085	151705	20200123
22238085	149152	20200626
22238085	150331	20200706
22238085	152002	20200125
22238085	149723	20200724
22238085	143344	20200125
22238085	151456	20200419
22238085	143767	20200216
22238085	150941	20201010
22238085	151999	20200703
65240902	150432	20200919
65240902	147218	20200224
65240902	150930	20200206
65240902	151065	20200604
65240902	151902	20200305
65240902	151556	20200811
65240902	148192	20200317
65240902	150547	20200311
65240902	149309	20200604
65240902	150291	20200806
65240902	150154	20200527
65240902	131998	20201219
65240902	145023	20200321
15262284	149290	20201008
15262284	149863	20201217
15262284	148933	20200814
15262284	151415	20200509
15262284	149865	20200620
15262284	151261	20200918
15262284	150765	20200211
15262284	149843	20201011
15262284	152267	20200111
15262284	151495	20200926
15262284	151672	20200207
15262284	143349	20200810
15262284	151817	20200907
15262284	151955	20200212
15262284	151875	20200713
15262284	151902	20200305
59179889	149283	20201017
59179889	150938	20200102
59179889	149341	20201212
59179889	146939	20200327
59179889	150534	20200811
59179889	132817	20200921
59179889	151705	20200123
59179889	150093	20200311
59179889	150286	20200813
59179889	150471	20200611
54693388	147530	20201114
54693388	149746	20200817
54693388	151482	20200501
54693388	148767	20200901
54693388	151670	20200721
54693388	151393	20200410
54693388	149597	20200427
54693388	149723	20200724
54693388	151269	20200909
54693388	151817	20200907
54693388	151508	20201115
54693388	149865	20200620
54693388	150286	20200813
97898579	150930	20200206
97898579	150407	20200720
97898579	151053	20200504
97898579	151476	20200326
97898579	151530	20200813
97898579	152307	20200918
97898579	151417	20200824
97898579	151974	20200614
97898579	151758	20200624
97898579	151766	20200404
97898579	152002	20200125
97898579	148192	20200317
97898579	150096	20200116
97898579	143346	20200204
97898579	151223	20200502
97898579	150230	20200508
97898579	147218	20200224
97898579	151327	20200804
97898579	149155	20201116
97898579	149597	20200427
97898579	151556	20200811
19064662	152267	20200111
19064662	149656	20201206
19064662	143344	20200125
19064662	147525	20201022
19064662	143332	20201023
19064662	149152	20200626
13692103	151952	20200607
13692103	148097	20200713
13692103	145587	20201105
13692103	151257	20200810
13692103	151351	20200305
13692103	151417	20200824
13692103	143766	20200910
13692103	147534	20200820
13692103	152184	20200303
13692103	150547	20200311
13692103	151976	20200115
13692103	150944	20201117
13692103	152147	20200605
13692103	151750	20201105
13692103	150829	20200312
13692103	152243	20200614
13692103	151327	20200315
13692103	151639	20201024
13692103	151530	20200813
13692103	146939	20200327
13692103	143352	20201010
13692103	149656	20201206
78094122	152259	20200708
78094122	151344	20200411
78094122	151065	20200604
78094122	145862	20201106
78094122	151869	20200625
78094122	149656	20201206
78094122	151885	20200217
78094122	149501	20201027
78094122	150095	20201210
78094122	149843	20201011
78094122	151259	20200312
78094122	151477	20200906
78094122	148994	20200703
78094122	151976	20200115
35659490	150291	20200806
35659490	151601	20200905
35659490	149865	20200620
35659490	152115	20200714
35659490	143353	20200911
35659490	143344	20200125
35659490	149843	20201011
62536042	150540	20201127
62536042	152061	20200226
62536042	151488	20200717
62536042	148767	20200901
62536042	149949	20200915
23023307	149680	20201012
23023307	143330	20201113
23023307	151222	20200310
23023307	150134	20200411
23023307	149309	20201219
38607456	132783	20200314
38607456	148777	20200922
38607456	145791	20200811
38607456	148993	20200208
38607456	151481	20200205
38607456	143349	20200810
38607456	151058	20201003
38607456	129626	20201127
38607456	149416	20201206
38607456	151689	20201102
38607456	148933	20200814
38607456	151269	20200909
38607456	150575	20201006
38607456	150540	20201127
38607456	152146	20201108
38607456	151792	20201014
38607456	148671	20201022
38607456	149169	20200107
38607456	149863	20201217
38607456	149949	20200915
38607456	151320	20200521
38607456	151327	20200315
38607456	147530	20200707
38607456	149774	20200826
38607456	150260	20200812
80033859	150107	20200309
80033859	151691	20201008
80033859	151705	20200123
80033859	150832	20201202
80033859	152242	20201223
80033859	148994	20200703
80033859	149774	20200719
80033859	151715	20200301
80033859	151222	20200310
80033859	149843	20201011
80033859	151821	20201117
80033859	151736	20200106
80033859	149155	20201116
80033859	151775	20200707
80033859	126119	20200103
80033859	143842	20200713
80033859	151613	20200602
17261472	151260	20200626
17261472	149774	20200719
17261472	151417	20200824
17261472	143345	20200123
17261472	151478	20200126
17261472	147776	20201215
17261472	151561	20201118
17261472	151769	20201204
17261472	150180	20200307
17261472	152093	20200211
17261472	149319	20200802
17261472	148193	20200724
17261472	132816	20200809
17261472	123424	20200811
17261472	143767	20200216
17261472	151477	20200906
17261472	145587	20201105
17261472	150294	20200521
66996129	150319	20200815
66996129	152245	20200720
66996129	151257	20200810
66996129	152259	20200708
66996129	151508	20201115
66996129	151976	20200810
66996129	151456	20200419
66996129	152146	20201108
66996129	151705	20200123
66996129	126399	20201109
66996129	132783	20200314
66996129	150938	20200102
66996129	148732	20201201
66996129	151487	20200609
66996129	151327	20200804
82160445	148949	20200327
82160445	148761	20200226
82160445	150096	20200116
82160445	129626	20201127
82160445	151322	20200924
82160445	151691	20201008
82160445	151422	20200922
82160445	148192	20200317
82160445	150765	20200211
82160445	143332	20201023
82160445	150230	20200508
82160445	151821	20201117
82160445	151999	20200703
82160445	151393	20200410
82160445	149152	20200626
82160445	150938	20200102
82160445	152260	20200209
82160445	150350	20200616
82160445	149723	20200724
82160445	133886	20200305
82160445	151767	20200111
82160445	151343	20200227
82160445	151351	20200305
82160445	152147	20200605
82160445	151902	20200305
82160445	143345	20200123
82160445	147774	20200723
82160445	150260	20200812
12919295	151415	20200509
12919295	151750	20201105
12919295	129626	20201127
12919295	151839	20201109
12919295	151955	20200212
12919295	149656	20201206
12919295	150534	20200811
12919295	151429	20201121
12919295	151353	20200212
12919295	145658	20200613
12919295	150134	20200411
12919295	151906	20200113
12919295	147218	20200224
12919295	152016	20200607
12919295	147525	20200120
12919295	148703	20200709
40397478	151478	20200126
40397478	148732	20201201
40397478	152278	20200917
40397478	151601	20200905
40397478	151705	20200123
40397478	151322	20200924
40397478	150547	20200311
40397478	149152	20200626
40397478	151484	20201027
40397478	151040	20200508
40397478	147774	20200723
40397478	150319	20200815
40397478	151240	20200613
40397478	132817	20200921
40397478	143345	20200123
40397478	149169	20200107
40397478	145585	20201113
40397478	143332	20201023
40397478	143340	20200513
40397478	135879	20200819
40397478	151344	20200411
40397478	151353	20200111
40397478	131998	20201219
40397478	147525	20201022
40397478	152260	20200209
40397478	149746	20200817
40397478	151875	20200713
40397478	149501	20201027
91273232	152245	20200720
91273232	143344	20200125
91273232	151955	20200212
91273232	150260	20200812
91273232	143842	20200713
91273232	151053	20200504
91273232	151260	20200626
91273232	151660	20201020
91273232	147534	20200820
91273232	150965	20200310
91273232	151705	20200123
91273232	151715	20200301
91273232	149863	20201217
91273232	147534	20200621
91273232	151758	20200624
91273232	151999	20200703
91273232	151466	20201219
91273232	143330	20200302
91273232	148761	20200226
27151777	152106	20200924
27151777	151456	20200419
27151777	151496	20200927
27151777	145950	20201202
27151777	151344	20200411
27151777	126119	20200103
68268016	147218	20200224
68268016	135880	20200427
68268016	147530	20200707
68268016	150107	20200309
68268016	151269	20200909
68268016	143352	20201010
68268016	151604	20200304
68268016	143346	20200204
68268016	143332	20201023
68268016	150832	20201202
68268016	152116	20200516
68268016	152278	20200917
68268016	151488	20200717
68268016	149341	20201212
68268016	149290	20201008
68268016	151821	20201117
68268016	147530	20201114
68268016	151639	20201024
68268016	151232	20201219
68268016	149795	20200905
68164094	151393	20200410
68164094	145950	20201202
